num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
4,Internet,OneWay,141,1,7,T,JFKDXB,India,0,1,1,4.21,1
1,Internet,OneWay,161,5,19,M,CDGSYD,India,0,1,1,10.14,1
3,Mobile,RoundTrip,259,16,5,M,LTNPRG,United Kingdom,0,1,1,5.54,0
1,Internet,RoundTrip,57,8,8,F,LHRBOM,USA,1,0,0,6.92,1
3,Internet,OneWay,13,3,0,S,CDGSYD,France,0,0,0,10.41,1
4,Mobile,RoundTrip,152,18,16,T,JFKDXB,United Kingdom,0,1,0,8.9,1
4,Internet,RoundTrip,179,11,0,S,LTNPRG,France,0,1,0,3.15,0
4,Internet,RoundTrip,105,8,15,S,CDGSYD,India,1,1,0,10.03,0
1,Internet,RoundTrip,156,12,7,S,JFKDXB,France,1,1,0,9.31,0
1,Internet,RoundTrip,38,8,21,S,LHRBOM,United Kingdom,1,1,0,11.63,0
1,Mobile,RoundTrip,272,3,3,S,LHRBOM,United Kingdom,1,0,0,13.08,0
1,Internet,RoundTrip,279,12,14,S,LHRBOM,United Kingdom,0,0,1,4.56,0
3,Internet,RoundTrip,97,20,4,W,LHRBOM,India,1,1,0,10.76,1
3,Mobile,RoundTrip,238,20,1,W,JFKDXB,India,0,0,0,6.59,0
4,Internet,RoundTrip,86,13,19,T,LTNPRG,France,0,0,0,5.07,0
1,Mobile,RoundTrip,144,4,20,T,AUHBOM,India,1,1,1,11.27,1
2,Internet,OneWay,117,5,22,F,CDGSYD,France,0,1,0,8.68,1
3,Mobile,RoundTrip,354,7,4,T,CDGSYD,UAE,0,1,0,13.62,1
3,Mobile,RoundTrip,175,2,18,T,JFKDXB,United Kingdom,1,1,0,5.13,0
2,Mobile,RoundTrip,231,3,11,W,LTNPRG,France,1,0,1,4.26,0
1,Internet,OneWay,77,16,5,F,CDGSYD,United Kingdom,1,0,1,8.55,0
2,Internet,RoundTrip,338,9,9,M,AUHBOM,France,0,1,1,12.24,1
1,Mobile,RoundTrip,250,17,4,M,JFKDXB,India,0,0,1,8.72,0
3,Internet,RoundTrip,39,2,14,S,LTNPRG,India,1,1,0,7.55,0
4,Internet,OneWay,121,2,13,S,LHRBOM,UAE,1,1,1,10.38,0
1,Internet,RoundTrip,185,14,3,F,AUHBOM,UAE,0,1,1,8.91,0
1,Mobile,RoundTrip,154,6,18,M,LHRBOM,UAE,1,1,0,10.29,0
3,Mobile,RoundTrip,292,5,12,T,JFKDXB,USA,1,0,0,11.85,0
1,Internet,RoundTrip,203,13,15,S,AUHBOM,India,1,0,1,14.77,0
4,Mobile,RoundTrip,203,19,3,S,JFKDXB,United Kingdom,0,0,1,5.18,0
4,Internet,RoundTrip,138,9,18,T,JFKDXB,United Kingdom,1,1,0,9.83,0
2,Internet,RoundTrip,308,16,8,M,JFKDXB,USA,0,1,1,9.82,0
2,Internet,OneWay,256,7,11,S,LTNPRG,USA,0,0,0,4.98,0
2,Internet,RoundTrip,257,17,3,S,AUHBOM,UAE,0,1,0,14.51,0
2,Internet,RoundTrip,239,9,22,F,JFKDXB,UAE,1,0,0,12.24,0
4,Mobile,RoundTrip,243,4,11,S,CDGSYD,France,1,1,1,4.91,1
4,Mobile,OneWay,276,11,18,T,LHRBOM,United Kingdom,1,0,0,14.75,1
1,Internet,RoundTrip,86,6,14,M,CDGSYD,France,0,0,0,4.93,0
1,Internet,RoundTrip,191,4,1,M,LTNPRG,France,1,1,0,5.29,0
3,Internet,RoundTrip,48,4,16,S,LHRBOM,United Kingdom,1,1,0,2.17,0
3,Mobile,RoundTrip,134,8,8,F,AUHBOM,India,0,0,1,3.46,1
3,Mobile,RoundTrip,107,1,13,S,AUHBOM,India,0,0,1,3.03,1
2,Mobile,RoundTrip,74,2,12,W,LTNPRG,France,0,0,1,14.14,1
2,Internet,OneWay,200,12,18,M,CDGSYD,India,0,1,1,13.14,0
1,Internet,RoundTrip,160,1,5,S,AUHBOM,United Kingdom,1,0,1,10.85,1
2,Internet,RoundTrip,166,16,22,S,CDGSYD,UAE,0,0,0,7.03,1
3,Internet,OneWay,318,20,9,S,LHRBOM,India,0,0,0,11.77,1
2,Internet,RoundTrip,132,4,16,T,LTNPRG,UAE,0,1,1,8.28,1
2,Internet,OneWay,45,2,14,F,LHRBOM,India,1,1,1,14.49,1
2,Mobile,RoundTrip,288,5,13,W,LTNPRG,France,0,1,0,2.43,1
4,Internet,RoundTrip,79,1,12,T,CDGSYD,France,1,1,0,2.1,0
3,Internet,OneWay,355,6,14,M,LHRBOM,UAE,1,1,0,6.95,1
4,Mobile,RoundTrip,243,18,19,T,LTNPRG,United Kingdom,0,1,1,12.94,0
1,Internet,RoundTrip,94,17,6,T,CDGSYD,France,1,0,0,10.86,1
4,Mobile,RoundTrip,210,20,6,T,LHRBOM,India,0,1,0,6.21,0
1,Internet,RoundTrip,340,17,22,T,LHRBOM,India,0,0,0,3.29,0
2,Mobile,RoundTrip,334,17,21,T,JFKDXB,United Kingdom,1,0,0,9.32,0
2,Internet,RoundTrip,145,12,9,T,LHRBOM,USA,1,0,0,9.3,0
1,Internet,RoundTrip,11,3,7,F,LTNPRG,France,1,1,0,2.41,1
4,Mobile,RoundTrip,29,16,17,T,LTNPRG,United Kingdom,1,0,1,12.78,1
4,Internet,RoundTrip,320,13,21,T,CDGSYD,UAE,1,0,1,11.84,1
3,Internet,RoundTrip,241,20,21,F,AUHBOM,India,1,1,0,8.45,1
2,Internet,RoundTrip,265,14,5,T,LTNPRG,India,1,0,1,4.25,0
4,Internet,OneWay,263,11,4,T,LTNPRG,UAE,1,1,0,8.91,0
3,Mobile,RoundTrip,283,16,11,T,LHRBOM,USA,1,0,1,10.19,0
2,Internet,RoundTrip,186,14,4,W,LHRBOM,UAE,0,1,0,13.84,1
4,Internet,RoundTrip,138,3,21,T,JFKDXB,UAE,0,0,0,5.06,1
1,Internet,RoundTrip,86,13,8,F,AUHBOM,India,0,1,0,12.18,0
2,Mobile,RoundTrip,112,8,6,S,AUHBOM,United Kingdom,0,1,0,8.55,1
1,Internet,RoundTrip,274,4,22,M,CDGSYD,France,1,0,0,2.7,0
1,Internet,OneWay,6,6,19,T,AUHBOM,India,1,0,0,12.41,0
1,Mobile,RoundTrip,53,17,21,M,LHRBOM,France,0,0,1,9.52,0
3,Internet,RoundTrip,287,14,11,M,LTNPRG,UAE,0,0,1,2.63,0
4,Mobile,RoundTrip,237,2,18,S,LTNPRG,United Kingdom,1,1,0,10.87,1
3,Internet,RoundTrip,59,7,9,T,AUHBOM,UAE,0,1,0,9.25,0
2,Internet,OneWay,14,14,1,W,LTNPRG,USA,1,0,1,7.22,1
2,Internet,RoundTrip,83,11,15,W,LTNPRG,United Kingdom,0,1,0,3.18,0
1,Mobile,OneWay,44,16,1,S,CDGSYD,India,0,0,0,13.58,1
3,Internet,RoundTrip,101,13,4,F,LHRBOM,USA,1,0,0,14.09,0
1,Internet,RoundTrip,304,1,6,M,JFKDXB,France,0,0,0,14.17,0
4,Internet,RoundTrip,317,18,15,S,AUHBOM,USA,1,0,0,10.22,0
2,Internet,RoundTrip,105,12,17,S,CDGSYD,UAE,0,1,1,2.82,1
2,Internet,RoundTrip,105,19,4,F,JFKDXB,USA,1,1,1,10.29,1
1,Internet,RoundTrip,301,5,16,T,JFKDXB,USA,1,0,1,12.84,1
1,Internet,RoundTrip,155,14,16,S,CDGSYD,India,1,1,0,14.92,0
1,Internet,RoundTrip,78,1,13,M,JFKDXB,USA,0,1,0,9.3,1
3,Internet,RoundTrip,273,4,14,M,JFKDXB,India,0,0,0,6.63,1
2,Internet,RoundTrip,179,18,9,S,AUHBOM,India,0,0,1,7.86,0
4,Internet,RoundTrip,325,18,3,T,AUHBOM,USA,0,1,0,9.47,1
3,Internet,RoundTrip,320,20,3,M,AUHBOM,France,0,0,1,12.73,0
4,Internet,RoundTrip,288,5,2,M,LHRBOM,France,0,1,0,14.28,0
4,Internet,RoundTrip,354,18,11,T,CDGSYD,United Kingdom,0,0,1,4.92,0
1,Internet,RoundTrip,195,2,13,F,LTNPRG,UAE,1,1,0,5.24,0
1,Internet,RoundTrip,200,9,3,T,AUHBOM,France,1,1,1,12.87,0
4,Internet,OneWay,1,9,2,W,LTNPRG,USA,1,0,0,7.99,1
2,Mobile,RoundTrip,62,16,15,T,AUHBOM,USA,1,1,0,5.58,0
4,Internet,RoundTrip,58,14,14,W,CDGSYD,USA,0,1,1,3.57,1
3,Mobile,RoundTrip,336,8,21,S,AUHBOM,India,1,1,0,4.39,1
3,Internet,RoundTrip,93,3,22,W,CDGSYD,USA,0,1,0,6.32,1
2,Mobile,RoundTrip,227,8,22,W,LTNPRG,France,1,0,1,2.38,0
2,Internet,RoundTrip,151,6,2,S,CDGSYD,United Kingdom,1,0,0,14.63,0
3,Internet,OneWay,279,14,8,M,CDGSYD,United Kingdom,0,1,1,9.11,1
1,Internet,OneWay,132,2,10,M,LHRBOM,USA,0,1,0,12.7,0
2,Mobile,OneWay,342,9,16,S,LHRBOM,United Kingdom,1,0,1,7.72,1
3,Internet,RoundTrip,188,13,21,W,LHRBOM,India,1,1,1,14.45,0
1,Internet,RoundTrip,89,13,19,T,JFKDXB,United Kingdom,0,1,0,7.51,0
2,Internet,OneWay,150,15,21,T,CDGSYD,UAE,1,0,0,7.18,0
4,Mobile,RoundTrip,133,6,0,M,LHRBOM,United Kingdom,0,1,0,11.45,1
2,Internet,RoundTrip,265,11,0,W,LTNPRG,India,1,1,0,9.31,0
4,Internet,OneWay,118,2,9,M,CDGSYD,United Kingdom,0,1,1,5.98,1
4,Internet,RoundTrip,20,9,18,F,JFKDXB,France,0,1,0,2.01,0
3,Mobile,RoundTrip,286,20,7,S,LTNPRG,USA,1,0,1,3.61,1
1,Internet,OneWay,363,17,5,F,JFKDXB,USA,1,0,1,5.38,1
1,Internet,RoundTrip,92,13,5,T,AUHBOM,USA,0,0,1,3.39,1
4,Mobile,OneWay,307,9,17,S,CDGSYD,United Kingdom,1,1,0,8.72,1
1,Internet,RoundTrip,15,19,18,F,LHRBOM,India,1,1,0,6.4,1
3,Internet,RoundTrip,122,9,8,S,LHRBOM,UAE,1,0,0,11.09,0
3,Internet,OneWay,5,16,1,S,LHRBOM,France,1,0,1,8.17,1
4,Internet,OneWay,145,12,5,W,LTNPRG,USA,1,0,1,4.74,0
4,Internet,OneWay,222,1,6,S,JFKDXB,United Kingdom,1,0,1,7.71,1
2,Internet,RoundTrip,351,15,10,S,AUHBOM,France,0,0,1,11.47,1
3,Mobile,RoundTrip,307,18,8,F,CDGSYD,India,0,0,1,8.76,1
3,Mobile,RoundTrip,341,16,4,F,JFKDXB,India,0,0,1,7.53,0
4,Internet,RoundTrip,238,13,22,T,AUHBOM,United Kingdom,1,0,0,6.67,1
3,Internet,OneWay,144,1,9,S,LTNPRG,India,1,0,0,11.01,0
1,Internet,OneWay,330,1,5,M,AUHBOM,UAE,0,1,1,11.29,1
4,Mobile,RoundTrip,22,18,9,T,LHRBOM,UAE,0,0,1,10.18,0
3,Internet,OneWay,297,10,17,M,LHRBOM,UAE,0,0,1,9.4,0
1,Internet,RoundTrip,360,10,22,M,AUHBOM,United Kingdom,1,0,0,6.66,0
1,Internet,OneWay,9,13,10,S,AUHBOM,France,1,0,0,11.7,0
1,Internet,RoundTrip,238,19,12,F,AUHBOM,India,0,1,1,13.41,0
3,Internet,RoundTrip,319,9,6,T,LHRBOM,UAE,1,1,0,3.64,1
4,Mobile,RoundTrip,253,11,16,S,LHRBOM,India,1,0,1,13.97,1
2,Internet,RoundTrip,356,12,15,M,AUHBOM,UAE,1,1,0,5.02,1
1,Mobile,OneWay,100,10,4,S,CDGSYD,India,1,0,1,3.75,1
4,Internet,RoundTrip,233,14,12,T,JFKDXB,United Kingdom,1,1,0,10.67,0
3,Mobile,OneWay,299,4,22,T,LHRBOM,United Kingdom,1,0,0,7.7,1
3,Mobile,RoundTrip,26,8,5,W,AUHBOM,USA,1,0,0,14.74,1
1,Mobile,RoundTrip,203,10,11,T,AUHBOM,United Kingdom,1,1,0,7.39,1
4,Internet,RoundTrip,350,11,15,S,JFKDXB,France,0,0,1,10.5,1
1,Internet,OneWay,172,10,1,S,AUHBOM,UAE,1,0,0,3.93,0
3,Internet,OneWay,298,9,11,M,LHRBOM,India,1,0,0,7.45,1
3,Internet,RoundTrip,270,18,14,W,JFKDXB,France,1,1,0,10.86,0
3,Internet,RoundTrip,99,17,12,W,LHRBOM,India,1,0,0,3.57,1
3,Mobile,RoundTrip,136,18,7,T,LHRBOM,UAE,0,0,1,9.47,0
2,Mobile,OneWay,179,12,18,T,LTNPRG,France,0,0,1,14.41,1
3,Internet,OneWay,157,10,6,S,JFKDXB,USA,1,1,0,5.87,1
2,Internet,OneWay,217,9,11,T,LTNPRG,USA,0,0,0,9.83,1
2,Mobile,RoundTrip,238,18,7,T,CDGSYD,UAE,1,1,1,10.17,0
3,Mobile,OneWay,151,14,19,T,LHRBOM,United Kingdom,0,1,0,12.86,0
3,Internet,RoundTrip,233,18,10,T,LTNPRG,UAE,0,1,1,3.98,0
1,Internet,OneWay,240,17,8,W,LHRBOM,USA,0,1,1,11.29,0
4,Mobile,RoundTrip,354,19,6,M,LHRBOM,UAE,0,1,1,9.19,1
1,Internet,RoundTrip,298,11,12,S,CDGSYD,USA,0,0,0,9.08,0
2,Internet,RoundTrip,205,8,17,T,AUHBOM,India,1,0,1,10.28,1
2,Mobile,OneWay,65,19,14,T,AUHBOM,UAE,0,1,1,12.31,0
2,Mobile,RoundTrip,117,5,4,T,LHRBOM,UAE,0,0,0,11.34,0
2,Mobile,RoundTrip,121,7,0,T,LTNPRG,United Kingdom,0,1,1,2.71,0
2,Mobile,RoundTrip,105,19,3,S,LTNPRG,UAE,0,0,0,8.23,1
2,Internet,OneWay,345,15,20,F,LTNPRG,France,0,1,0,10.72,0
4,Internet,RoundTrip,195,12,2,S,LTNPRG,India,0,1,1,2.11,0
4,Internet,RoundTrip,361,11,4,S,CDGSYD,USA,0,1,1,5.91,0
2,Internet,RoundTrip,44,10,9,M,AUHBOM,France,1,1,1,3.48,0
2,Internet,RoundTrip,260,18,4,S,CDGSYD,USA,1,0,1,6.12,0
3,Internet,RoundTrip,215,9,2,S,CDGSYD,USA,0,0,0,11.87,0
1,Internet,RoundTrip,278,10,4,F,JFKDXB,India,0,0,0,12.21,1
2,Mobile,RoundTrip,143,2,0,M,CDGSYD,India,0,1,0,10.7,1
1,Internet,RoundTrip,190,3,11,M,LHRBOM,India,0,1,1,3.76,1
3,Internet,RoundTrip,129,5,6,M,JFKDXB,UAE,0,1,1,11.41,0
1,Internet,RoundTrip,254,6,6,F,LTNPRG,United Kingdom,1,0,0,11.45,1
4,Internet,RoundTrip,71,6,22,T,LHRBOM,USA,1,1,0,2.57,1
2,Mobile,RoundTrip,241,14,21,W,LHRBOM,USA,0,0,1,9.18,0
3,Internet,RoundTrip,181,12,0,T,LHRBOM,India,0,1,0,8.54,1
3,Internet,RoundTrip,291,1,20,T,LHRBOM,USA,0,0,0,10.42,1
2,Mobile,OneWay,14,11,1,W,CDGSYD,USA,0,0,0,10.96,1
2,Internet,OneWay,67,2,13,S,AUHBOM,France,1,1,1,2.86,1
2,Internet,RoundTrip,222,11,13,T,LHRBOM,France,0,1,0,5.24,0
4,Internet,RoundTrip,137,2,14,T,JFKDXB,UAE,0,1,1,12.73,0
3,Internet,OneWay,104,2,11,S,JFKDXB,UAE,1,0,0,8.75,1
1,Internet,RoundTrip,340,17,15,S,AUHBOM,India,0,0,0,12.59,1
2,Internet,RoundTrip,330,1,2,F,LHRBOM,UAE,0,1,1,5.32,0
2,Internet,RoundTrip,34,20,10,S,AUHBOM,USA,0,1,1,14.2,1
4,Internet,RoundTrip,192,10,20,W,CDGSYD,United Kingdom,1,1,1,8.02,0
4,Internet,RoundTrip,243,17,12,W,LHRBOM,UAE,0,1,0,8.33,1
2,Internet,RoundTrip,285,4,15,S,LTNPRG,India,1,0,1,5.82,1
2,Mobile,OneWay,74,10,1,S,CDGSYD,United Kingdom,0,0,1,12.32,0
1,Internet,RoundTrip,310,18,11,T,LHRBOM,India,1,1,1,11.06,1
3,Internet,RoundTrip,239,2,2,M,LTNPRG,United Kingdom,1,0,0,13.24,1
1,Internet,OneWay,320,9,12,T,JFKDXB,France,0,1,0,7.51,0
4,Internet,RoundTrip,248,3,7,S,LHRBOM,United Kingdom,0,0,0,12.61,1
3,Internet,RoundTrip,317,8,18,T,AUHBOM,India,0,1,1,7.73,1
1,Mobile,OneWay,11,20,18,S,CDGSYD,UAE,0,1,1,5.95,0
4,Mobile,RoundTrip,83,11,2,T,JFKDXB,India,1,1,0,14.82,1
4,Internet,RoundTrip,194,7,8,T,AUHBOM,USA,0,0,0,5.55,0
2,Internet,RoundTrip,111,13,21,M,CDGSYD,UAE,0,0,0,4.58,0
1,Mobile,RoundTrip,73,6,0,S,AUHBOM,USA,0,0,0,9.62,0
2,Internet,OneWay,258,2,2,W,LHRBOM,United Kingdom,1,0,1,11.96,1
2,Internet,RoundTrip,362,12,21,S,AUHBOM,France,0,1,0,3.8,1
2,Internet,OneWay,196,15,10,T,AUHBOM,USA,0,0,0,12.42,0
4,Internet,RoundTrip,222,4,14,T,CDGSYD,France,1,0,1,14.62,1
4,Mobile,OneWay,222,3,5,T,AUHBOM,UAE,1,0,0,8.67,0
3,Internet,RoundTrip,152,12,9,M,LHRBOM,USA,1,1,0,14.56,1
4,Mobile,OneWay,247,8,15,M,LTNPRG,India,0,1,1,3.79,0
1,Internet,RoundTrip,294,19,7,S,JFKDXB,UAE,0,0,1,9.43,1
1,Internet,OneWay,42,8,19,F,LTNPRG,USA,1,0,1,13.49,0
4,Internet,OneWay,101,8,21,T,JFKDXB,India,0,0,1,7.94,1
3,Internet,RoundTrip,62,12,14,W,CDGSYD,USA,0,0,0,12.74,0
1,Internet,RoundTrip,289,20,6,T,LTNPRG,United Kingdom,1,1,0,10.51,0
4,Internet,RoundTrip,233,14,5,F,CDGSYD,United Kingdom,1,0,0,5.38,1
1,Internet,RoundTrip,245,14,0,M,CDGSYD,USA,1,1,0,13.7,0
4,Mobile,RoundTrip,228,17,17,T,LHRBOM,India,0,1,1,6.82,0
4,Internet,RoundTrip,194,17,20,F,CDGSYD,United Kingdom,1,1,1,2.59,0
2,Internet,OneWay,298,11,21,S,LHRBOM,USA,0,1,1,5.01,1
3,Internet,OneWay,58,6,22,S,CDGSYD,United Kingdom,1,0,1,12.39,0
3,Internet,RoundTrip,253,4,3,S,CDGSYD,United Kingdom,0,0,1,11.34,0
4,Mobile,RoundTrip,304,12,16,F,LHRBOM,India,1,0,0,10.69,1
3,Mobile,RoundTrip,76,14,5,T,CDGSYD,United Kingdom,1,0,1,3.15,1
2,Mobile,RoundTrip,259,8,4,S,CDGSYD,USA,0,1,0,12.0,0
1,Internet,OneWay,26,10,12,F,LHRBOM,India,1,0,1,9.94,1
2,Internet,RoundTrip,60,9,15,S,AUHBOM,France,0,0,0,3.69,1
1,Internet,RoundTrip,143,12,17,S,JFKDXB,India,0,1,0,7.75,1
3,Internet,RoundTrip,364,17,11,S,LTNPRG,United Kingdom,0,0,1,6.13,1
2,Internet,RoundTrip,136,9,2,T,AUHBOM,India,0,1,0,11.27,1
3,Internet,OneWay,157,11,1,S,AUHBOM,USA,0,0,1,7.43,0
1,Internet,RoundTrip,280,9,1,W,LHRBOM,France,1,0,1,10.86,0
2,Internet,RoundTrip,291,7,17,M,JFKDXB,United Kingdom,1,0,0,13.93,1
2,Internet,RoundTrip,245,15,13,T,JFKDXB,USA,0,0,0,7.56,1
1,Mobile,RoundTrip,12,13,7,T,LHRBOM,USA,1,1,0,13.39,0
4,Mobile,RoundTrip,318,11,18,F,AUHBOM,France,0,1,0,6.56,1
3,Internet,RoundTrip,95,6,8,T,JFKDXB,India,1,0,0,6.1,1
4,Mobile,RoundTrip,184,18,6,T,CDGSYD,France,0,0,0,4.03,0
4,Internet,RoundTrip,267,17,18,T,JFKDXB,India,1,1,1,11.46,0
1,Mobile,OneWay,106,15,13,S,LHRBOM,United Kingdom,0,1,1,11.68,1
4,Mobile,OneWay,250,17,15,T,CDGSYD,United Kingdom,0,1,1,3.71,1
1,Internet,RoundTrip,184,10,18,M,CDGSYD,United Kingdom,1,1,0,14.07,1
4,Mobile,RoundTrip,57,13,7,T,CDGSYD,India,0,1,0,6.91,0
3,Mobile,OneWay,79,5,0,M,JFKDXB,France,1,1,0,10.46,0
4,Mobile,RoundTrip,278,16,15,S,LTNPRG,India,1,0,1,13.2,1
2,Mobile,OneWay,23,1,7,W,LHRBOM,France,0,1,0,8.55,0
1,Internet,RoundTrip,139,11,22,S,LHRBOM,India,1,1,1,13.45,1
1,Internet,RoundTrip,182,5,6,T,JFKDXB,USA,1,1,1,11.88,1
1,Mobile,RoundTrip,140,12,18,S,LTNPRG,UAE,1,1,1,6.87,0
4,Internet,OneWay,151,6,16,F,AUHBOM,United Kingdom,1,1,0,7.82,0
3,Internet,RoundTrip,354,20,16,T,LTNPRG,USA,0,1,1,10.34,0
1,Internet,RoundTrip,12,3,15,M,LTNPRG,United Kingdom,0,0,1,13.42,1
1,Internet,OneWay,358,17,1,T,JFKDXB,France,0,0,0,14.84,0
1,Internet,OneWay,263,14,19,F,JFKDXB,France,0,1,1,4.07,0
2,Mobile,RoundTrip,335,20,6,M,LTNPRG,UAE,0,1,1,10.08,1
3,Internet,RoundTrip,235,7,12,S,JFKDXB,United Kingdom,0,1,0,13.79,1
4,Mobile,RoundTrip,344,15,5,W,JFKDXB,France,0,1,0,5.57,0
3,Mobile,RoundTrip,27,1,5,S,LHRBOM,France,0,1,0,8.51,1
4,Internet,RoundTrip,262,14,8,M,LHRBOM,India,0,1,0,11.12,0
2,Internet,RoundTrip,259,9,9,S,LTNPRG,UAE,0,0,1,8.12,1
2,Internet,OneWay,340,15,20,S,AUHBOM,India,1,0,1,4.22,1
3,Mobile,OneWay,31,16,9,T,LHRBOM,France,0,1,1,4.47,1
1,Mobile,OneWay,185,10,21,T,LHRBOM,India,0,1,0,9.72,0
4,Internet,OneWay,189,7,15,S,CDGSYD,United Kingdom,0,0,0,14.85,1
4,Internet,RoundTrip,35,15,14,S,AUHBOM,USA,0,0,0,3.45,0
1,Internet,RoundTrip,227,19,21,T,LTNPRG,France,1,0,0,8.38,1
1,Internet,RoundTrip,176,8,22,W,LHRBOM,United Kingdom,0,1,1,3.14,1
3,Mobile,RoundTrip,182,18,10,M,AUHBOM,India,0,1,0,11.86,1
3,Mobile,RoundTrip,249,9,9,S,JFKDXB,India,0,1,0,12.53,0
1,Internet,RoundTrip,273,18,14,S,AUHBOM,USA,1,1,0,11.12,0
3,Mobile,RoundTrip,242,13,4,S,LHRBOM,India,1,1,1,10.61,1
2,Internet,RoundTrip,141,14,4,M,LTNPRG,UAE,1,0,1,12.7,0
3,Mobile,RoundTrip,351,14,7,T,AUHBOM,USA,1,0,1,11.34,0
2,Internet,RoundTrip,78,17,13,W,LTNPRG,United Kingdom,1,0,1,9.93,0
2,Internet,RoundTrip,124,18,22,T,CDGSYD,India,1,1,1,11.31,0
2,Mobile,RoundTrip,178,8,16,M,LHRBOM,UAE,0,0,0,3.41,1
1,Internet,OneWay,114,15,7,T,CDGSYD,France,1,0,1,6.51,1
1,Internet,RoundTrip,125,14,17,T,JFKDXB,USA,0,1,0,10.59,0
1,Mobile,RoundTrip,338,12,11,T,LTNPRG,USA,1,0,1,12.37,1
4,Internet,RoundTrip,56,5,22,T,LHRBOM,United Kingdom,0,0,1,4.73,0
2,Internet,RoundTrip,187,10,14,T,CDGSYD,India,1,1,0,6.3,0
2,Internet,RoundTrip,172,5,22,F,LHRBOM,USA,0,1,0,7.79,1
4,Internet,RoundTrip,32,3,17,T,LTNPRG,India,1,1,1,13.86,1
4,Internet,RoundTrip,74,19,11,M,CDGSYD,United Kingdom,0,1,0,6.79,0
1,Internet,OneWay,100,15,18,W,LHRBOM,India,1,0,1,3.82,0
2,Mobile,OneWay,172,11,19,M,CDGSYD,USA,0,1,0,13.33,1
2,Internet,RoundTrip,152,9,4,F,AUHBOM,USA,0,1,1,7.17,0
4,Internet,OneWay,216,2,16,T,AUHBOM,UAE,1,0,1,13.22,1
3,Mobile,RoundTrip,138,8,22,W,AUHBOM,India,1,1,0,3.09,0
3,Internet,RoundTrip,285,4,12,M,CDGSYD,France,1,1,1,14.3,0
1,Mobile,RoundTrip,134,11,10,T,CDGSYD,France,1,0,1,14.41,0
2,Internet,OneWay,311,10,0,M,LTNPRG,UAE,0,0,1,5.72,1
1,Mobile,RoundTrip,364,20,16,T,LTNPRG,USA,1,0,0,2.47,0
3,Internet,RoundTrip,244,17,22,T,LTNPRG,France,1,1,0,7.22,1
4,Internet,RoundTrip,38,13,14,F,CDGSYD,United Kingdom,0,0,1,5.0,1
4,Mobile,RoundTrip,326,18,22,S,CDGSYD,India,0,1,1,12.05,0
2,Internet,RoundTrip,298,7,3,T,AUHBOM,USA,1,1,1,2.57,0
2,Internet,RoundTrip,204,3,11,S,CDGSYD,UAE,1,1,1,3.51,1
4,Internet,OneWay,124,12,17,T,AUHBOM,UAE,1,0,0,10.57,1
2,Internet,RoundTrip,259,2,7,W,CDGSYD,France,1,1,0,12.6,1
4,Internet,RoundTrip,225,19,19,S,CDGSYD,United Kingdom,0,0,0,2.44,0
3,Internet,OneWay,281,3,2,W,LHRBOM,UAE,0,1,1,5.3,1
2,Internet,RoundTrip,235,18,19,S,LTNPRG,France,1,0,1,9.93,0
3,Internet,RoundTrip,301,14,1,S,CDGSYD,USA,0,1,1,5.65,1
1,Internet,RoundTrip,353,5,2,S,LHRBOM,USA,1,1,1,10.46,1
2,Internet,RoundTrip,274,11,18,F,AUHBOM,India,1,1,0,10.05,1
2,Internet,RoundTrip,116,11,22,W,AUHBOM,UAE,1,1,1,8.58,1
4,Internet,RoundTrip,329,15,9,S,JFKDXB,USA,0,0,0,12.18,0
3,Internet,RoundTrip,301,9,5,S,LTNPRG,UAE,1,1,0,2.92,0
2,Internet,RoundTrip,173,12,12,S,JFKDXB,UAE,0,1,0,3.4,1
4,Internet,OneWay,22,9,6,W,LHRBOM,India,1,1,0,3.69,0
2,Internet,OneWay,348,2,6,T,AUHBOM,United Kingdom,0,1,1,14.7,1
4,Internet,RoundTrip,197,15,0,S,AUHBOM,USA,0,0,0,5.58,0
3,Internet,RoundTrip,146,6,14,M,AUHBOM,France,1,1,1,7.12,1
4,Internet,OneWay,221,6,3,S,JFKDXB,USA,1,1,1,5.51,0
4,Internet,RoundTrip,26,7,17,T,LTNPRG,UAE,0,1,1,11.59,1
2,Mobile,RoundTrip,301,12,4,S,CDGSYD,United Kingdom,0,0,0,5.45,1
2,Internet,RoundTrip,67,15,20,F,LHRBOM,USA,0,1,0,9.38,0
4,Internet,RoundTrip,94,17,15,M,LHRBOM,India,1,0,0,3.43,0
1,Internet,RoundTrip,204,12,11,S,CDGSYD,France,0,0,1,12.58,0
4,Internet,RoundTrip,242,8,9,S,AUHBOM,India,1,0,1,14.41,0
1,Internet,RoundTrip,6,19,6,W,LTNPRG,United Kingdom,0,0,0,6.62,1
4,Internet,OneWay,212,10,1,T,CDGSYD,France,0,0,1,3.27,1
3,Internet,RoundTrip,58,3,1,S,LTNPRG,UAE,0,0,1,6.54,0
3,Internet,RoundTrip,348,17,13,T,LHRBOM,USA,0,0,0,4.13,0
2,Mobile,RoundTrip,137,19,19,F,LTNPRG,United Kingdom,0,1,1,13.57,0
3,Mobile,RoundTrip,179,6,15,S,AUHBOM,France,0,1,1,14.54,0
